Annee;COM;REG;DEP;ARR;CV;ZE1990;LIBGEO;PMIMP;PTSA;PPEN;PBEN;PAUT
2010;78193;11;78;782;7805;1116;Dampierre-en-Yvelines;;;;;
2010;78194;11;78;781;7808;1109;Dannemarie;;;;;
2010;78196;11;78;783;7817;1116;Davron;;;;;
2010;78202;11;78;781;7810;1110;Drocourt;;;;;
2010;78206;11;78;781;7801;1111;Ecquevilly;76,66;71,97;21,71;4,07;2,25
2010;78208;11;78;782;7834;1116;Élancourt;74,12;78,08;17,68;2,05;2,19
2010;78209;11;78;782;7818;1112;Émancé;;;;;
2010;78217;11;78;781;7807;1111;Épône;73,68;70,89;23,31;2,79;3,01
2010;78220;11;78;782;7818;1112;Les Essarts-le-Roi;79,76;68,29;22,13;3,93;5,65
2010;78224;11;78;783;7822;1101;L'Étang-la-Ville;85,1;63,63;23,41;4,22;8,75
2010;78227;11;78;781;7814;1111;Évecquemont;;;;;
2010;78230;11;78;781;7807;1111;La Falaise;;;;;
2010;78231;11;78;781;7802;1110;Favrieux;;;;;
2010;78233;11;78;783;7822;1116;Feucherolles;85,06;66,47;15,9;7,97;9,66
2010;78234;11;78;781;7807;1110;Flacourt;;;;;
2010;78236;11;78;782;7815;1113;Flexanville;;;;;
2010;78237;11;78;781;7808;1110;Flins-Neuve-Église;;;;;
2010;78238;11;78;781;7801;1111;Flins-sur-Seine;75,15;72,01;22,87;2,18;2,94
2010;78239;11;78;781;7810;1110;Follainville-Dennemont;;;;;
2010;78242;11;78;784;7836;1116;Fontenay-le-Fleury;74,79;73,26;21,58;2,45;2,71
2010;78245;11;78;781;7802;1110;Fontenay-Mauvoisin;;;;;
2010;78246;11;78;781;7810;1110;Fontenay-Saint-Père;;;;;
2010;78251;11;78;783;7835;1101;Fourqueux;85,73;65,91;18,13;4,19;11,78
2010;78255;11;78;781;7802;1110;Freneuse;67,93;68,43;26,07;2,23;3,26
2010;78261;11;78;781;7814;1111;Gaillon-sur-Montcient;;;;;
2010;78262;11;78;782;7815;1109;Galluis;;;;;
2010;78263;11;78;781;7808;1109;Gambais;81,17;67,76;15,81;7,59;8,84
2010;78264;11;78;782;7818;1109;Gambaiseuil;;;;;
2010;78265;11;78;782;7815;1109;Garancières;77,8;70,14;19,16;5,96;4,74
2010;78267;11;78;781;7810;1110;Gargenville;73,82;71,86;23,12;1,83;3,19
2010;78269;11;78;782;7818;1112;Gazeran;;;;;
2010;78276;11;78;781;7802;1110;Gommecourt;;;;;
2010;78278;11;78;782;7815;1113;Goupillières;;;;;
2010;78281;11;78;781;7807;1110;Goussonville;;;;;
2010;78283;11;78;781;7808;1112;Grandchamp;;;;;
2010;78285;11;78;781;7808;1109;Gressey;;;;;
2010;78289;11;78;782;7815;1109;Grosrouvre;;;;;
2010;78290;11;78;781;7810;1110;Guernes;;;;;
2010;78291;11;78;781;7807;1110;Guerville;;;;;
2010;78296;11;78;781;7810;1110;Guitrancourt;;;;;
2010;78297;11;78;784;7828;1116;Guyancourt;75,2;86,06;10,6;1,91;1,43
2010;78299;11;78;781;7814;1111;Hardricourt;;;;;
2010;78300;11;78;781;7807;1111;Hargeville;;;;;
2010;78302;11;78;781;7808;1112;La Hauteville;;;;;
2010;78305;11;78;781;7801;1111;Herbeville;;;;;
2010;78307;11;78;782;7818;1112;Hermeray;;;;;
2010;78310;11;78;781;7808;1109;Houdan;65,21;65,94;21,95;4,42;7,7
2010;78311;11;78;783;7809;1101;Houilles;76,5;75,97;17,82;2,5;3,71
2010;78314;11;78;781;7810;1110;Issou;74,97;83,28;13,23;2,5;0,99
2010;78317;11;78;781;7810;1119;Jambville;;;;;
2010;78320;11;78;781;7802;1110;Jeufosse;;;;;
2010;78321;11;78;782;7815;1109;Jouars-Pontchartrain;82,53;69,42;20,4;3,76;6,42
2010;78322;11;78;784;7829;1116;Jouy-en-Josas;82,16;68,9;20,2;4,44;6,45
2010;78324;11;78;781;7802;1110;Jouy-Mauvoisin;;;;;
2010;78325;11;78;781;7807;1111;Jumeauville;;;;;
2010;78327;11;78;781;7810;1110;Juziers;77,21;70,85;20,68;4,11;4,36
2010;78329;11;78;781;7810;1110;Lainville-en-Vexin;;;;;
2010;78334;11;78;782;7805;1116;Lévis-Saint-Nom;;;;;
2010;78335;11;78;781;7810;1110;Limay;59,83;75,96;19,65;1,51;2,88
2010;78337;11;78;781;7802;1110;Limetz-Villez;;;;;
2010;78343;11;78;784;7829;1116;Les Loges-en-Josas;;;;;
2010;78344;11;78;781;7802;1110;Lommoye;;;;;
2010;78346;11;78;781;7808;1110;Longnes;;;;;
2010;78349;11;78;782;7819;1112;Longvilliers;;;;;
2010;78350;11;78;783;7813;1116;Louveciennes;81,37;62,15;22,97;5,57;9,31
2010;78354;11;78;781;7833;1110;Magnanville;73,95;70,48;25,97;2,13;1,41
2010;78356;11;78;782;7805;1116;Magny-les-Hameaux;79,3;77,29;16,15;3,35;3,22
2010;78358;11;78;783;7811;1101;Maisons-Laffitte;81,01;68,93;19,59;4,78;6,69
2010;78361;11;78;781;7812;1110;Mantes-la-Jolie;53,23;70,55;23,08;2,78;3,59
2010;78362;11;78;781;7833;1110;Mantes-la-Ville;61,74;71,81;23,62;1,89;2,68
2010;78364;11;78;782;7815;1113;Marcq;;;;;
2010;78366;11;78;782;7815;1109;Mareil-le-Guyon;;;;;
2010;78367;11;78;783;7835;1101;Mareil-Marly;83,29;67,93;19,22;4,34;8,51
2010;78368;11;78;781;7801;1111;Mareil-sur-Mauldre;;;;;
2010;78372;11;78;783;7813;1101;Marly-le-Roi;80,89;67,63;23,56;3,33;5,48
2010;78380;11;78;781;7801;1111;Maule;76,64;67,91;22,76;3,82;5,51
2010;78381;11;78;781;7808;1109;Maulette;;;;;
2010;78382;11;78;783;7839;1111;Maurecourt;76,02;75,44;17,93;3,09;3,54
2010;78383;11;78;782;7834;1116;Maurepas;77,21;70,2;24,6;1,99;3,22
2010;78384;11;78;783;7816;1111;Médan;;;;;
2010;78385;11;78;781;7802;1110;Ménerville;;;;;
2010;78389;11;78;782;7815;1109;Méré;;;;;
2010;78391;11;78;781;7802;1110;Méricourt;;;;;
2010;78396;11;78;783;7811;1101;Le Mesnil-le-Roi;80,96;68,09;17,57;5,94;8,4
2010;78397;11;78;782;7805;1116;Le Mesnil-Saint-Denis;84;66,13;26,36;2,91;4,6
2010;78398;11;78;782;7815;1109;Les Mesnuls;;;;;
2010;78401;11;78;781;7814;1111;Meulan-en-Yvelines;66,61;72,92;20,49;3,13;3,47
2010;78402;11;78;781;7807;1110;Mézières-sur-Seine;74,96;76,56;17,28;2,84;3,32
2010;78403;11;78;781;7814;1111;Mézy-sur-Seine;;;;;
2010;78404;11;78;782;7815;1109;Millemont;;;;;
2010;78406;11;78;782;7805;1116;Milon-la-Chapelle;;;;;
2010;78407;11;78;782;7818;1112;Mittainville;;;;;
2010;78410;11;78;781;7802;1110;Moisson;;;;;
2010;78413;11;78;781;7808;1110;Mondreville;;;;;
2010;78415;11;78;781;7801;1113;Montainville;;;;;
2010;78416;11;78;781;7810;1110;Montalet-le-Bois;;;;;
2010;78417;11;78;781;7808;1110;Montchauvet;;;;;
2010;78418;11;78;783;7830;1101;Montesson;80,2;74,88;16,78;3,67;4,66
2010;78420;11;78;782;7815;1109;Montfort-l'Amaury;77,11;64,49;19,1;7,27;9,14
2010;78423;11;78;784;7828;1116;Montigny-le-Bretonneux;82,23;83,99;12,17;1,95;1,89
2010;78431;11;78;783;7817;1111;Morainvilliers;85,34;75,37;13,56;4,95;6,12
2010;78437;11;78;781;7802;1110;Mousseaux-sur-Seine;;;;;
2010;78439;11;78;781;7808;1110;Mulcent;;;;;
2010;78440;11;78;781;7814;1111;Les Mureaux;55,86;74,29;22,57;1,19;1,95
2010;78442;11;78;782;7815;1113;Neauphle-le-Château;79,19;63,49;19,08;5,64;11,79
2010;78443;11;78;782;7815;1113;Neauphle-le-Vieux;;;;;
2010;78444;11;78;781;7802;1110;Neauphlette;;;;;
2010;78451;11;78;781;7801;1111;Nézel;;;;;
2010;78455;11;78;783;7822;1116;Noisy-le-Roi;83,04;65,94;22,02;5,07;6,97
2010;78460;11;78;781;7810;1111;Oinville-sur-Montcient;;;;;
2010;78464;11;78;782;7818;1112;Orcemont;;;;;
2010;78465;11;78;781;7808;1109;Orgerus;79,49;65,02;25,04;3,05;6,89
2010;78466;11;78;783;7817;1111;Orgeval;80,89;68;16,97;5,8;9,23
2010;78470;11;78;782;7818;1112;Orphin;;;;;
2010;78472;11;78;782;7819;1112;Orsonville;;;;;
2010;78474;11;78;781;7808;1110;Orvilliers;;;;;
2010;78475;11;78;781;7808;1113;Osmoy;;;;;
2010;78478;11;78;782;7819;1112;Paray-Douaville;;;;;
2010;78481;11;78;783;7835;1101;Le Pecq;77,32;67,98;22,59;2,89;6,55
2010;78484;11;78;781;7802;1110;Perdreauville;;;;;
2010;78486;11;78;782;7818;1112;Le Perray-en-Yvelines;77,82;68,89;22,3;3,31;5,5
2010;78490;11;78;784;7838;1113;Plaisir;73,89;78,08;16,74;2,27;2,91
2010;78497;11;78;782;7818;1112;Poigny-la-Forêt;;;;;
2010;78498;11;78;783;7897;1111;Poissy;71,32;72,8;21,76;2,23;3,21
2010;78499;11;78;782;7819;1112;Ponthévrard;;;;;
2010;78501;11;78;781;7810;1110;Porcheville;68,9;72,57;22,23;2,7;2,5
2010;78502;11;78;783;7813;1101;Le Port-Marly;78,71;80,66;12,45;3,3;3,59
2010;78503;11;78;781;7802;1110;Port-Villez;;;;;
2010;78505;11;78;781;7808;1110;Prunay-le-Temple;;;;;
2010;78506;11;78;782;7819;1112;Prunay-en-Yvelines;;;;;
2010;78513;11;78;782;7815;1109;La Queue-les-Yvelines;76,04;66,44;23,33;3,85;6,38
2010;78516;11;78;782;7818;1112;Raizeux;;;;;
2010;78517;11;78;782;7818;1112;Rambouillet;74,53;67,46;23,59;3,35;5,6
2010;78518;11;78;783;7822;1116;Rennemoulin;;;;;
2010;78520;11;78;781;7808;1109;Richebourg;;;;;
2010;78522;11;78;782;7819;1112;Rochefort-en-Yvelines;;;;;
2010;78524;11;78;784;7832;1116;Rocquencourt;84,29;53,58;30,8;5,68;9,94
2010;78528;11;78;781;7802;1110;Rolleboise;;;;;
2010;78530;11;78;781;7807;1110;Rosay;;;;;
2010;78531;11;78;781;7833;1110;Rosny-sur-Seine;69,65;69,29;23,95;3,25;3,51
2010;78536;11;78;781;7810;1110;Sailly;;;;;
2010;78537;11;78;782;7819;1112;Saint-Arnoult-en-Yvelines;79,43;68,82;23,54;2,77;4,86
2010;78545;11;78;784;7836;1116;Saint-Cyr-l'École;73,8;78,55;16,6;2,13;2,72
2010;78548;11;78;782;7805;1116;Saint-Forget;;;;;
2010;78550;11;78;782;7815;1113;Saint-Germain-de-la-Grange;;;;;
2010;78551;11;78;783;7898;1101;Saint-Germain-en-Laye;77,29;67,78;19,44;4,91;7,86
2010;78557;11;78;782;7818;1112;Saint-Hilarion;;;;;
2010;78558;11;78;781;7802;1110;Saint-Illiers-la-Ville;;;;;
2010;78559;11;78;781;7802;1110;Saint-Illiers-le-Bois;;;;;
2010;78561;11;78;782;7805;1116;Saint-Lambert;;;;;
2010;78562;11;78;782;7818;1112;Saint-Léger-en-Yvelines;;;;;
2010;78564;11;78;782;7819;1116;Saint-Martin-de-Bréthencourt;;;;;
2010;78565;11;78;781;7808;1110;Saint-Martin-des-Champs;;;;;
2010;78567;11;78;781;7810;1110;Saint-Martin-la-Garenne;;;;;
2010;78569;11;78;782;7819;1116;Sainte-Mesme;;;;;
2010;78571;11;78;783;7822;1116;Saint-Nom-la-Bretèche;84,97;68,36;18,11;3,82;9,72
2010;78575;11;78;782;7805;1116;Saint-Rémy-lès-Chevreuse;84,11;68,17;22,6;3,36;5,88
2010;78576;11;78;782;7815;1109;Saint-Rémy-l'Honoré;;;;;
2010;78586;11;78;783;7823;1101;Sartrouville;69,49;74,23;19,83;2,43;3,52
2010;78588;11;78;782;7815;1113;Saulx-Marchais;;;;;
2010;78590;11;78;782;7805;1116;Senlisse;;;;;
2010;78591;11;78;781;7808;1110;Septeuil;72,87;69,31;21,73;3,79;5,17
2010;78597;11;78;781;7807;1110;Soindres;;;;;
2010;78601;11;78;782;7819;1112;Sonchamp;;;;;
2010;78605;11;78;781;7808;1109;Tacoignières;;;;;
2010;78606;11;78;781;7808;1112;Le Tartre-Gaudran;;;;;
2010;78608;11;78;781;7802;1110;Le Tertre-Saint-Denis;;;;;
2010;78609;11;78;781;7814;1111;Tessancourt-sur-Aubette;;;;;
2010;78615;11;78;784;7838;1113;Thiverval-Grignon;;;;;
2010;78616;11;78;782;7815;1113;Thoiry;;;;;
2010;78618;11;78;781;7808;1110;Tilly;;;;;
2010;78620;11;78;784;7829;1116;Toussus-le-Noble;;;;;
2010;78621;11;78;784;7824;1116;Trappes;53,69;81,13;16,39;1,15;1,32
2010;78623;11;78;782;7815;1109;Le Tremblay-sur-Mauldre;;;;;
2010;78624;11;78;783;7825;1111;Triel-sur-Seine;77,86;73,28;18,63;3,52;4,58
2010;78638;11;78;781;7814;1111;Vaux-sur-Seine;75,79;70,43;18,43;5,21;5,93
2010;78640;11;78;784;7837;1116;Vélizy-Villacoublay;81,41;69,07;25,35;2,35;3,23
2010;78642;11;78;783;7825;1111;Verneuil-sur-Seine;78,55;74,98;19,19;3,19;2,65
2010;78643;11;78;783;7825;1111;Vernouillet;72,08;75,16;17,22;3,55;4,07
2010;78644;11;78;782;7834;1116;La Verrière;57,88;77,69;19,54;1,16;1,62
2010;78646;11;78;784;7899;1116;Versailles;78,37;66,38;20,75;4,54;8,34
2010;78647;11;78;781;7807;1110;Vert;;;;;
2010;78650;11;78;783;7830;1101;Le Vésinet;81,77;62,79;17,97;6,74;12,49
2010;78653;11;78;782;7815;1113;Vicq;;;;;
2010;78655;11;78;782;7818;1112;Vieille-Église-en-Yvelines;;;;;
2010;78668;11;78;781;7802;1110;La Villeneuve-en-Chevrie;;;;;
2010;78672;11;78;783;7816;1111;Villennes-sur-Seine;83,48;66,08;15,08;7,23;11,61
2010;78674;11;78;783;7822;1116;Villepreux;80,31;73,82;19,37;3,72;3,09
2010;78677;11;78;781;7807;1110;Villette;;;;;
2010;78681;11;78;782;7815;1113;Villiers-le-Mahieu;;;;;
2010;78683;11;78;782;7815;1113;Villiers-Saint-Fréderic;85,38;71,31;21,04;3,89;3,76
2010;78686;11;78;784;7831;1116;Viroflay;81,59;70,44;19,24;3,56;6,76
2010;78688;11;78;782;7805;1116;Voisins-le-Bretonneux;86,16;78,45;15,31;2,89;3,35
2010;91001;11;91;911;9117;1114;Abbéville-la-Rivière;;;;;
2010;91016;11;91;911;9117;1114;Angerville;57,1;72,11;20,49;3,4;4
2010;91017;11;91;911;9124;1116;Angervilliers;;;;;
2010;91021;11;91;913;9101;1116;Arpajon;66,52;70,03;21,77;3,05;5,15
2010;91022;11;91;911;9117;1114;Arrancourt;;;;;
2010;91027;11;91;913;9102;1118;Athis-Mons;68,74;74,02;19,76;2,31;3,9
2010;91035;11;91;911;9107;1116;Authon-la-Plaine;;;;;
2010;91037;11;91;912;9116;1115;Auvernaux;;;;;
2010;91038;11;91;911;9109;1114;Auvers-Saint-Georges;;;;;
2010;91041;11;91;913;9101;1115;Avrainville;;;;;
2010;91044;11;91;913;9135;1116;Ballainvilliers;82,34;72,64;19,95;2,89;4,52
2010;91045;11;91;912;9116;1115;Ballancourt-sur-Essonne;71,99;70,56;22,81;2,43;4,21
2010;91047;11;91;911;9111;1115;Baulne;;;;;
2010;91064;11;91;913;9103;1116;Bièvres;82,36;66,55;17,73;8,19;7,54
2010;91067;11;91;911;9117;1114;Blandy;;;;;
2010;91069;11;91;912;9118;1115;Boigneville;;;;;
2010;91075;11;91;911;9117;1114;Bois-Herpin;;;;;
2010;91079;11;91;911;9117;1114;Boissy-la-Rivière;;;;;
2010;91080;11;91;911;9111;1115;Boissy-le-Cutté;;;;;
2010;91081;11;91;911;9108;1114;Boissy-le-Sec;;;;;
2010;91085;11;91;911;9124;1116;Boissy-sous-Saint-Yon;78,47;71,77;19,21;3,59;5,42
2010;91086;11;91;912;9110;1115;Bondoufle;80,82;74,24;20,35;2,55;2,86
2010;91093;11;91;913;9113;1116;Boullay-les-Troux;;;;;
2010;91095;11;91;911;9109;1115;Bouray-sur-Juine;;;;;
2010;91097;11;91;912;9138;1117;Boussy-Saint-Antoine;74,92;71,22;20,81;4,79;3,18
2010;91098;11;91;911;9108;1114;Boutervilliers;;;;;
2010;91099;11;91;911;9111;1115;Boutigny-sur-Essonne;74,07;67,59;24,5;3,45;4,46
2010;91100;11;91;911;9108;1114;Bouville;;;;;
2010;91103;11;91;913;9104;1116;Brétigny-sur-Orge;72,72;75,78;18,94;2,43;2,85
2010;91105;11;91;911;9124;1116;Breuillet;73,99;70,38;23,6;2,8;3,22
2010;91106;11;91;911;9124;1116;Breux-Jouy;;;;;
2010;91109;11;91;911;9108;1114;Brières-les-Scellés;;;;;
2010;91111;11;91;913;9113;1116;Briis-sous-Forges;78,76;72,03;21,2;2,96;3,81
2010;91112;11;91;911;9117;1114;Brouy;;;;;
2010;91114;11;91;912;9105;1117;Brunoy;75,11;67,54;23,26;4,15;5,05
2010;91115;11;91;913;9101;1116;Bruyères-le-Châtel;79,38;73,77;20,13;3,04;3,06
2010;91121;11;91;912;9118;1115;Buno-Bonnevaux;;;;;
2010;91122;11;91;913;9121;1116;Bures-sur-Yvette;84;68,31;23,89;3,22;4,59
2010;91129;11;91;911;9111;1115;Cerny;76,95;72,5;20,6;2,36;4,54
2010;91130;11;91;911;9108;1114;Chalo-Saint-Mars;;;;;
2010;91131;11;91;911;9117;1114;Chalou-Moulineux;;;;;
2010;91132;11;91;911;9109;1114;Chamarande;;;;;
2010;91135;11;91;912;9116;1115;Champcueil;78;72,3;17,53;4,54;5,62
2010;91136;11;91;913;9135;1116;Champlan;74,1;70,26;21,37;3,07;5,3
2010;91137;11;91;911;9117;1115;Champmotteux;;;;;
2010;91145;11;91;911;9107;1116;Chatignonville;;;;;
2010;91148;11;91;911;9109;1114;Chauffour-lès-Étréchy;;;;;
2010;91156;11;91;913;9101;1115;Cheptainville;;;;;
2010;91159;11;91;912;9116;1115;Chevannes;;;;;
2010;91161;11;91;913;9128;1116;Chilly-Mazarin;73,56;74,27;19,5;2,4;3,84
2010;91174;11;91;912;9196;1115;Corbeil-Essonnes;58,52;74,52;20,82;2,3;2,36
2010;91175;11;91;911;9107;1116;Corbreuse;;;;;
2010;91179;11;91;912;9116;1115;Le Coudray-Montceaux;77,11;74,43;17,2;2,22;6,15
2010;91180;11;91;912;9118;1115;Courances;;;;;
2010;91182;11;91;912;9139;1115;Courcouronnes;63,73;79,76;16,61;1,76;1,87
2010;91184;11;91;912;9118;1115;Courdimanche-sur-Essonne;;;;;
2010;91186;11;91;913;9113;1116;Courson-Monteloup;;;;;
2010;91191;11;91;912;9136;1117;Crosne;76,26;72,75;19,48;3,22;4,55
2010;91195;11;91;912;9118;1115;Dannemois;;;;;
2010;91198;11;91;911;9111;1115;D'Huison-Longueville;;;;;
2010;91200;11;91;911;9107;1116;Dourdan;65,01;67,79;23,57;4,39;4,26
2010;91201;11;91;912;9129;1118;Draveil;73,82;69,79;22,02;3,99;4,21
2010;91204;11;91;912;9116;1115;Écharcon;;;;;
2010;91207;11;91;913;9101;1116;Égly;70,4;72,36;22,71;2,37;2,57
2010;91215;11;91;912;9138;1117;Épinay-sous-Sénart;59,09;77,24;19,62;1,9;1,23
2010;91216;11;91;913;9114;1116;Épinay-sur-Orge;77,75;68,07;24,32;3,23;4,37
2010;91222;11;91;911;9117;1114;Estouches;;;;;
2010;91223;11;91;911;9108;1114;Étampes;57,06;72,41;21,23;3,01;3,35
2010;91225;11;91;912;9132;1115;Étiolles;84,33;62,19;18,29;7,34;12,18
2010;91226;11;91;911;9109;1114;Étréchy;75,77;60,44;30,28;3,45;5,83
2010;91228;11;91;912;9197;1115;Évry;57,28;81,95;14,93;1,72;1,39
2010;91232;11;91;911;9111;1115;La Ferté-Alais;72,25;73,54;19,53;3,07;3,86
2010;91235;11;91;912;9131;1115;Fleury-Mérogis;67,22;86,26;12,14;0,61;0,99
2010;91240;11;91;911;9117;1114;Fontaine-la-Rivière;;;;;
2010;91243;11;91;913;9113;1116;Fontenay-lès-Briis;;;;;
2010;91244;11;91;912;9116;1115;Fontenay-le-Vicomte;;;;;
2010;91247;11;91;911;9107;1116;La Forêt-le-Roi;;;;;
2010;91248;11;91;911;9117;1114;La Forêt-Sainte-Croix;;;;;
2010;91249;11;91;913;9113;1116;Forges-les-Bains;83,69;76,02;16,45;3,78;3,75
2010;91272;11;91;913;9130;1116;Gif-sur-Yvette;84,37;69,3;21,71;3,48;5,52
2010;91273;11;91;912;9118;1115;Gironville-sur-Essonne;;;;;
2010;91274;11;91;913;9113;1116;Gometz-la-Ville;;;;;
2010;91275;11;91;913;9113;1116;Gometz-le-Châtel;82,88;67,17;19,54;4,35;8,94
2010;91284;11;91;911;9107;1116;Les Granges-le-Roi;;;;;
2010;91286;11;91;912;9140;1115;Grigny;43,12;80,98;15,94;1,46;1,62
2010;91292;11;91;913;9101;1115;Guibeville;;;;;
2010;91293;11;91;911;9111;1115;Guigneville-sur-Essonne;;;;;
2010;91294;11;91;911;9117;1114;Guillerval;;;;;
2010;91312;11;91;913;9122;1116;Igny;79,98;70,14;22,14;2,75;4,97
2010;91315;11;91;911;9111;1115;Itteville;78,9;77,41;17,33;2,62;2,64
2010;91318;11;91;911;9109;1115;Janville-sur-Juine;;;;;
2010;91319;11;91;913;9113;1116;Janvry;;;;;
2010;91326;11;91;913;9141;1118;Juvisy-sur-Orge;72,42;72,25;21,26;2,56;3,93
2010;91330;11;91;911;9109;1115;Lardy;80,4;72,4;20,64;3,13;3,83
2010;91332;11;91;913;9104;1115;Leudeville;;;;;
2010;91333;11;91;913;9101;1116;Leuville-sur-Orge;80,19;80,33;14,32;2,18;3,17
2010;91338;11;91;913;9113;1116;Limours;80,06;67,78;23,84;3,62;4,76
2010;91339;11;91;913;9120;1116;Linas;76,33;72,08;18,02;3,97;5,94
2010;91340;11;91;912;9110;1115;Lisses;77,98;79,26;17,15;1,71;1,88
2010;91345;11;91;913;9114;1116;Longjumeau;70,38;74,63;20,09;2,49;2,79
2010;91347;11;91;913;9120;1116;Longpont-sur-Orge;80,18;74,39;17,4;3,47;4,74
2010;91359;11;91;912;9118;1115;Maisse;65,67;68,72;23,38;3,36;4,54
2010;91363;11;91;913;9120;1116;Marcoussis;78,86;74,82;18,33;3;3,86
2010;91374;11;91;911;9117;1114;Marolles-en-Beauce;;;;;
2010;91376;11;91;913;9104;1115;Marolles-en-Hurepoix;79,98;70,65;24,24;2,07;3,04
2010;91377;11;91;913;9198;1116;Massy;71,23;77,48;18,42;2,04;2,06
2010;91378;11;91;911;9109;1116;Mauchamps;;;;;
2010;91386;11;91;912;9116;1115;Mennecy;77,39;70,13;21,82;4,3;3,75
2010;91390;11;91;911;9117;1114;Méréville;70,03;65,85;23,03;5,92;5,2
2010;91393;11;91;911;9107;1114;Mérobert;;;;;
2010;91399;11;91;911;9117;1114;Mespuits;;;;;
2010;91405;11;91;912;9118;1115;Milly-la-Forêt;68,03;60,27;27,73;4,91;7,09
2010;91408;11;91;912;9118;1115;Moigny-sur-École;;;;;
2010;91411;11;91;913;9113;1116;Les Molières;;;;;
2010;91412;11;91;911;9111;1115;Mondeville;;;;;
2010;91414;11;91;911;9117;1114;Monnerville;;;;;
2010;91421;11;91;912;9119;1117;Montgeron;71,26;66,76;24,72;3,75;4,77
2010;91425;11;91;913;9120;1116;Montlhéry;75,63;73,01;17,5;3,43;6,06
2010;91432;11;91;913;9128;1116;Morangis;75,96;68,54;22,09;4,41;4,96
2010;91433;11;91;911;9108;1114;Morigny-Champigny;79,27;64,9;25,46;4,8;4,84
2010;91434;11;91;912;9131;1116;Morsang-sur-Orge;72,51;72,13;21,08;2,49;4,3
2010;91435;11;91;912;9132;1115;Morsang-sur-Seine;;;;;
2010;91441;11;91;912;9116;1115;Nainville-les-Roches;;;;;
2010;91457;11;91;913;9101;1116;La Norville;82,13;70,71;21,33;3,26;4,7
2010;91458;11;91;913;9120;1116;Nozay;82,11;81,08;13,7;2,77;2,44
2010;91461;11;91;913;9101;1116;Ollainville;79,05;73,7;19,52;2,98;3,8
2010;91463;11;91;912;9118;1115;Oncy-sur-École;;;;;
2010;91468;11;91;912;9116;1115;Ormoy;;;;;
2010;91469;11;91;911;9108;1114;Ormoy-la-Rivière;;;;;
2010;91471;11;91;913;9121;1116;Orsay;81,32;66,73;22,45;4,53;6,29
2010;91473;11;91;911;9111;1115;Orveau;;;;;
2010;91477;11;91;913;9122;1116;Palaiseau;77,91;71,94;20,8;2,89;4,37
2010;91479;11;91;913;9102;1118;Paray-Vieille-Poste;73,54;65,81;25,37;3,31;5,5
2010;91482;11;91;913;9113;1116;Pecqueuse;;;;;
2010;91494;11;91;913;9104;1116;Le Plessis-Pâté;84,16;73,2;22,62;1,49;2,7
2010;91495;11;91;911;9107;1116;Plessis-Saint-Benoist;;;;;
2010;91507;11;91;912;9118;1115;Prunay-sur-Essonne;;;;;
2010;91508;11;91;911;9108;1114;Puiselet-le-Marais;;;;;
2010;91511;11;91;911;9117;1114;Pussay;;;;;
2010;91514;11;91;912;9138;1117;Quincy-sous-Sénart;71,32;68,11;25,02;2,87;4,01
2010;91519;11;91;911;9107;1116;Richarville;;;;;
2010;91521;11;91;912;9123;1115;Ris-Orangis;63,93;71,58;23,73;2,03;2,66
2010;91525;11;91;911;9107;1116;Roinville;;;;;
2010;91526;11;91;911;9117;1114;Roinvilliers;;;;;
2010;91533;11;91;911;9117;1114;Saclas;;;;;
2010;91534;11;91;913;9103;1116;Saclay;85,34;75,69;16,3;3,33;4,67
2010;91538;11;91;913;9103;1116;Saint-Aubin;;;;;
2010;91540;11;91;911;9124;1116;Saint-Chéron;75,19;68,04;24,82;2,96;4,18
2010;91544;11;91;911;9117;1114;Saint-Cyr-la-Rivière;;;;;
2010;91546;11;91;911;9124;1116;Saint-Cyr-sous-Dourdan;;;;;
2010;91547;11;91;911;9107;1114;Saint-Escobille;;;;;
2010;91549;11;91;913;9125;1116;Sainte-Geneviève-des-Bois;69,8;69,75;22,96;2,99;4,31
2010;91552;11;91;913;9101;1116;Saint-Germain-lès-Arpajon;69,12;75,37;17,83;2,34;4,46
2010;91553;11;91;912;9132;1115;Saint-Germain-lès-Corbeil;81,67;68,2;22,28;5,61;3,9
2010;91556;11;91;911;9108;1114;Saint-Hilaire;;;;;
2010;91560;11;91;913;9120;1116;Saint-Jean-de-Beauregard;;;;;
2010;91568;11;91;911;9124;1116;Saint-Maurice-Montcouronne;;;;;
2010;91570;11;91;913;9133;1116;Saint-Michel-sur-Orge;72,07;71,39;22,84;2,82;2,95
2010;91573;11;91;912;9132;1115;Saint-Pierre-du-Perray;78,28;82,43;12,71;3,23;1,62
2010;91577;11;91;912;9132;1115;Saintry-sur-Seine;80,09;68,5;22,38;4,7;4,41
2010;91578;11;91;911;9124;1116;Saint-Sulpice-de-Favières;;;;;
2010;91579;11;91;913;9104;1115;Saint-Vrain;81,44;66,8;24,05;3,42;5,74
2010;91581;11;91;911;9124;1116;Saint-Yon;;;;;
2010;91587;11;91;913;9135;1116;Saulx-les-Chartreux;78,08;71,91;17,1;5,32;5,67
2010;91589;11;91;913;9199;1116;Savigny-sur-Orge;72,83;70,56;22,39;3,06;4
2010;91593;11;91;911;9124;1116;Sermaise;;;;;
2010;91599;11;91;912;9118;1115;Soisy-sur-École;;;;;
2010;91600;11;91;912;9132;1115;Soisy-sur-Seine;81,96;63,72;24,92;4,89;6,47
